list,path,number,title,videoId,viewCount,viewCheckedAt,status,category,source
Pop 80s,songlists/pop-80s.json,POP80-935,不捨得你,GMFTJNHMtfw,115609,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-936,梨渦淺笑,_i4NkoEsuU8,115400,2026-06-02,removed-under-500k,80年代流行曲,Ken Cheung / YouTube
Pop 80s,songlists/pop-80s.json,POP80-937,乾一杯,MChnhOl6v6c,114330,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-938,所以,gP2L0UnQbq0,113413,2026-06-02,removed-under-500k,80年代流行曲,葉璦菱 - Topic / YouTube
Pop 80s,songlists/pop-80s.json,POP80-939,天鳥,QPJm2A0tZrc,113355,2026-06-02,removed-under-500k,80年代流行曲,xinzhao / YouTube
Pop 80s,songlists/pop-80s.json,POP80-940,放心去飛,h-FS1EbuYFk,112007,2026-06-02,removed-under-500k,80年代流行曲,hanhao chang / YouTube
Pop 80s,songlists/pop-80s.json,POP80-941,愛斷情傷,xr6ora7WZf0,108155,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-942,哎烏婆,csWTsFYPZCo,107433,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-943,一世情緣,oUEuz6AT3qU,106791,2026-06-02,removed-under-500k,80年代流行曲,UNIVERSAL MUSIC TAIWAN 環球音樂 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-944,你手中的清水燒,DO29estI4tc,106787,2026-06-02,removed-under-500k,80年代流行曲,豐華唱片ForwardMusic / YouTube
Pop 80s,songlists/pop-80s.json,POP80-945,關心永遠在,Z5NGq-3cxEI,106424,2026-06-02,removed-under-500k,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-946,夢飛行,D_iRBkbMca4,105929,2026-06-02,removed-under-500k,80年代流行曲,Pepsi Tang / YouTube
Pop 80s,songlists/pop-80s.json,POP80-947,愛與哀愁,PfubeY9X04Q,105006,2026-06-02,removed-under-500k,80年代流行曲,UNIVERSAL MUSIC TAIWAN 環球音樂 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-948,情难枕,xubn8XFXc5g,104429,2026-06-02,removed-under-500k,80年代流行曲,小宝音悦丨Bao's Music Joy / YouTube
Pop 80s,songlists/pop-80s.json,POP80-949,大地的孩子,wCU0QH7W5ZY,102298,2026-06-02,removed-under-500k,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-950,逝去的心,7x76qj_x1iI,101492,2026-06-02,removed-under-500k,80年代流行曲,universalmusichk / YouTube
Pop 80s,songlists/pop-80s.json,POP80-951,雪中蓮,ukhdlQ7lXwQ,101185,2026-06-02,removed-under-500k,80年代流行曲,TeresaTengVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-952,每夜唱不停,9_NZNZZAoi0,101059,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-953,獨領風騷,vh_5qoarxzA,100268,2026-06-02,removed-under-500k,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-954,明天會更好,s6T4DXRKYHM,32699123,2026-06-02,kept,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-955,城里的月光,88GAq2AWBdg,14068598,2026-06-02,kept,80年代流行曲,min xiao / YouTube
Pop 80s,songlists/pop-80s.json,POP80-956,紫釵記,tTnGkJEl0_Y,3683179,2026-06-02,kept,80年代流行曲,shiraruhi / YouTube
Pop 80s,songlists/pop-80s.json,POP80-957,就在今夜,NUPOUgQxHHU,3369051,2026-06-02,kept,80年代流行曲,新格唱片 RockRecords / YouTube
Pop 80s,songlists/pop-80s.json,POP80-958,飄浪之女,YgJ8ZKdQg4o,2736486,2026-06-02,kept,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-959,再見亦是淚,Z-QeY1gCb3Q,2719827,2026-06-02,kept,80年代流行曲,AlanTamVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-960,我的未來不是夢,lTxZmhAoSGU,2440419,2026-06-02,kept,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-961,绿岛小夜曲,bQnQ27GfZ1w,2373472,2026-06-02,kept,80年代流行曲,齊豫Chyi Yu Unofficial Music Channel / YouTube
Pop 80s,songlists/pop-80s.json,POP80-962,故事的角色,wARk0o2zIyI,2345968,2026-06-02,kept,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-963,心仍是冷,wGpMs2jvRn0,891830,2026-06-02,kept,80年代流行曲,華星唱片 Capital Artists Official Channel / YouTube
Pop 80s,songlists/pop-80s.json,POP80-964,男人哭吧不是罪,oHq6kKbtHeY,882599,2026-06-02,kept,80年代流行曲,GM Lyric / YouTube
Pop 80s,songlists/pop-80s.json,POP80-965,我還是永遠的愛著你,IFfcjRHVl1g,753949,2026-06-02,kept,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-966,月琴,eOT5Y72U1pM,681544,2026-06-02,kept,80年代流行曲,張清芳 Stella / YouTube
Pop 80s,songlists/pop-80s.json,POP80-967,真的好想你,bnjF7kIIoE4,648825,2026-06-02,kept,80年代流行曲,ns pong / YouTube
Pop 80s,songlists/pop-80s.json,POP80-968,冰雨,13D42JBLWEI,596168,2026-06-02,kept,80年代流行曲,Music-Tube / YouTube
Pop 80s,songlists/pop-80s.json,POP80-969,恨不鍾情在當年,6oxsusT9-aA,595374,2026-06-02,kept,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-970,無情弦,Jvmx88jKqXo,580196,2026-06-02,kept,80年代流行曲,himaybe / YouTube
Pop 80s,songlists/pop-80s.json,POP80-971,情深往事,zEqYUYQUghc,542013,2026-06-02,kept,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-972,零時十分,2oH-nfOrPu8,503235,2026-06-02,kept,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-973,亞細亞的孤兒,2fqhfVBjeso,500844,2026-06-02,kept,80年代流行曲,Twango Lee / YouTube
Pop 80s,songlists/pop-80s.json,POP80-974,往日的戀情,agBBIFlhCpw,486848,2026-06-02,removed-under-500k,80年代流行曲,hk choo / YouTube
Pop 80s,songlists/pop-80s.json,POP80-975,詞不達意,dqSNKh-t10U,484239,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-976,赤子,dUICtV5pIYQ,480659,2026-06-02,removed-under-500k,80年代流行曲,沿途有你 2 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-977,還是你懂得愛我,b4XlEiZPH1U,447769,2026-06-02,removed-under-500k,80年代流行曲,AlanTamVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-978,忘情號,JyYjJUPnIxE,388832,2026-06-02,removed-under-500k,80年代流行曲,OldSchoolLad / YouTube
Pop 80s,songlists/pop-80s.json,POP80-979,花落誰家,pxp94Q7GeUM,367446,2026-06-02,removed-under-500k,80年代流行曲,cheras123 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-980,再見楊柳,WvlvKFYloGw,354936,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-981,愛情少尉,eKLgHeKwm70,354127,2026-06-02,removed-under-500k,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-982,微涼,Wsn47DKeV6k,339185,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-983,真的愛妳,66USpPn59G0,8528711,2026-06-02,kept,80年代流行曲,Beyond - Topic / YouTube
Pop 80s,songlists/pop-80s.json,POP80-984,當年情,cYo047rraQw,5030247,2026-06-02,kept,80年代流行曲,華星唱片 Capital Artists Official Channel / YouTube
Pop 80s,songlists/pop-80s.json,POP80-985,夜太黑,WnyPg2fQqpE,4793601,2026-06-02,kept,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-986,梁祝 • 恨綿綿,6eUs3zwF5Q4,2850708,2026-06-02,kept,80年代流行曲,Music13ilove • 宇宙和諧  世界一家  • / YouTube
Pop 80s,songlists/pop-80s.json,POP80-987,明天仍要繼續,XHht-tlUD7k,2790805,2026-06-02,kept,80年代流行曲,TVB Music Group / YouTube
Pop 80s,songlists/pop-80s.json,POP80-988,榕樹下,S_cqRr4H1Mw,2599810,2026-06-02,kept,80年代流行曲,AlexWong 2020 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-989,漫步人生路,Qhy8SCHl6gU,2593230,2026-06-02,kept,80年代流行曲,轉角遇到愛2333 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-990,春雨彎刀,ZMUs0vu4tnE,1919781,2026-06-02,kept,80年代流行曲,沿途有你 2 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-991,漂洋过海来看你,SIzosK9Esm4,1844763,2026-06-02,kept,80年代流行曲,苏大俠 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-992,光阴的故事,hrtZUUPiEMM,1786679,2026-06-02,kept,80年代流行曲,junctionv / YouTube
Pop 80s,songlists/pop-80s.json,POP80-993,殘缺的溫柔,qDR9Q5ffRrU,1724807,2026-06-02,kept,80年代流行曲,追雲 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-994,逆風飛行,GcNN0O29Pks,1614626,2026-06-02,kept,80年代流行曲,旋風音樂 趙傳 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-995,飛機師的風衣,nW8HC4LwPh4,1420614,2026-06-02,kept,80年代流行曲,東亞唱片 East Asia Music Official Channel / YouTube
Pop 80s,songlists/pop-80s.json,POP80-996,東方之珠,6puIEIT93zI,1395449,2026-06-02,kept,80年代流行曲,沿途有你 2 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-997,將冰山劈開,CIkFISPTOEE,1282321,2026-06-02,kept,80年代流行曲,anit les / YouTube
Pop 80s,songlists/pop-80s.json,POP80-998,唱一遍一遍,XJRugZnGHDQ,1151723,2026-06-02,kept,80年代流行曲,YuChingFeiVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-999,掌声响起,BfuCNpLf0Cs,1026198,2026-06-02,kept,80年代流行曲,artstageasia / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1000,星星的約會,A_34o46B4RI,954013,2026-06-02,kept,80年代流行曲,oldpan1 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1001,月下待杜鵑不來,JmcAQ83JbUQ,823404,2026-06-02,kept,80年代流行曲,YuChingFeiVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1002,台北孤兒,Ik4ixPWCrrA,806029,2026-06-02,kept,80年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1003,鄉愁四韻,4zBon_tBuOg,715536,2026-06-02,kept,80年代流行曲,shichwan / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1004,甜言蜜語,WjfFgfayyq8,546867,2026-06-02,kept,80年代流行曲,Timeless Music Hong Kong天碟 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1005,愛我你怕了嗎,NVzriyjizok,546856,2026-06-02,kept,80年代流行曲,JMEagle102 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1006,緣盡,sHv4pw2RPEk,540977,2026-06-02,kept,80年代流行曲,Miss / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1007,我怎能離開你,-aDGVYX7KRw,509598,2026-06-02,kept,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1008,生命过客,enKyDKL1iiA,500876,2026-06-02,kept,80年代流行曲,tytnsm / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1009,流浪者的獨白,Sj0r0cSvDqM,492900,2026-06-02,removed-under-500k,80年代流行曲,Music13ilove • 宇宙和諧  世界一家  • / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1010,那天再重聚,kQvIZibA7DU,488846,2026-06-02,removed-under-500k,80年代流行曲,沿途有你 2 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1011,七重門,DPEoLbZjh0c,487978,2026-06-02,removed-under-500k,80年代流行曲,t38le / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1012,我只要一個真實的明天,XQqbeiYindk,484548,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1013,新鴛鴦蝴蝶夢,_9F7jws0fPs,475818,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1014,想哭就哭,ZOua6NUjVj4,461744,2026-06-02,removed-under-500k,80年代流行曲,yee / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1015,高妹,5YNfNC6zSKQ,461514,2026-06-02,removed-under-500k,80年代流行曲,HackenLeeVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1016,再度孤獨,Qhx7piGCfcA,455181,2026-06-02,removed-under-500k,80年代流行曲,JennyTsengVEVO / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1017,可能,_laR7b788MA,425986,2026-06-02,removed-under-500k,80年代流行曲,Vera Wang / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1018,堆积感情,v7UyZ_UCuIo,420326,2026-06-02,removed-under-500k,80年代流行曲,环球视听1980 / YouTube
Pop 80s,songlists/pop-80s.json,POP80-1019,我心深處,CKz2KEsFTIU,417438,2026-06-02,removed-under-500k,80年代流行曲,Timeless Music / YouTube
Pop 90s,songlists/pop-90s.json,POP90-001,光輝歲月,PrGsAMbgUh4,7409731,2026-05-26,kept,90年代流行曲,Beyond / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-002,海闊天空,V4GUy2EHMMs,981950,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-003,Amani,JhgRVEzNJ1s,1339997,2026-05-26,kept,90年代流行曲,Beyond / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-004,情人,mgJNiPRsXNo,3451789,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-005,長城,IOXoAvF6r_A,7721909,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-006,灰色軌跡,-PkuSuJOlfE,3631798,2026-05-26,kept,90年代流行曲,Beyond / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-007,誰伴我闖蕩,piAdQLO_9nU,1583516,2026-05-26,kept,90年代流行曲,Beyond / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-008,早班火車,PE9IUuRrTFU,3246776,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-009,李香蘭,N_cwacSuSao,9522988,2026-05-26,kept,90年代流行曲,Kaiping82 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-010,每天愛你多一些,JVlIioAQKoE,59805,2026-05-26,removed-under-500k,90年代流行曲,637 TWS / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-011,分手總要在雨天,dp6mIoUJlmw,40361,2026-05-26,removed-under-500k,90年代流行曲,Traditional Han (Unik) / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-012,吻別,mIF-nn_y2_8,1903296,2026-05-26,kept,90年代流行曲,音樂無疆界 Music Without Boundaries / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-013,只想一生跟你走,LpxHlo_Oe0o,22497391,2026-05-26,kept,90年代流行曲,Amoryme 阿摩與我 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-014,等你等到我心痛,LYvKEp8sv6Y,2202961,2026-05-26,kept,90年代流行曲,張學友 Jacky Cheung / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-015,一千個傷心的理由,Yl9sIjmaZP8,5152493,2026-05-26,kept,90年代流行曲,張學友 Jacky Cheung / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-016,祝福,R4qQpZ2PQ1c,1386920,2026-05-26,kept,90年代流行曲,Case Person 2 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-017,還是覺得你最好,nKZZoZ1Ln58,566608,2026-05-26,kept,90年代流行曲,張學友 Jacky Cheung / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-018,夕陽醉了,3oSJBR6ENLM,418761,2026-05-26,removed-under-500k,90年代流行曲,張學友 Jacky Cheung / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-019,一起走過的日子,SJyYH8AeAhE,768986,2026-05-26,kept,90年代流行曲,macoto20jyyyun / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-020,暗裡著迷,UxoGJ5urVdI,566384,2026-05-26,kept,90年代流行曲,Qun Li Zhang / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-021,忘情水,pKoeIPTlTDI,716785,2026-05-26,kept,90年代流行曲,Miss / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-022,真我的風采,TqJAN-xAmZA,6575,2026-05-26,removed-under-500k,90年代流行曲,637 TWS / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-023,中國人,A3b40ZOxQRE,450532,2026-05-26,removed-under-500k,90年代流行曲,Miss / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-024,冰雨,90zAJ4tFSy8,4980174,2026-05-26,kept,90年代流行曲,Miss / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-025,今夜你會不會來,eUL6rkTAPhY,494854,2026-05-26,removed-under-500k,90年代流行曲,My Music My Life / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-026,對不起我愛你,_NJR7WJsyXo,341763,2026-05-26,removed-under-500k,90年代流行曲,葦婷 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-027,夏日傾情,5mRCIb5Oq3Q,1862426,2026-05-26,kept,90年代流行曲,LeonLaiVEVO / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-028,那有一天不想你,9-GBO3ovtIQ,95295,2026-05-26,removed-under-500k,90年代流行曲,LeonLaiVEVO / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-029,情深說話未曾講,rdLUjXHRbdQ,1257272,2026-05-26,kept,90年代流行曲,LeonLaiVEVO / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-030,我的親愛,WEfh8dns2A0,1349933,2026-05-26,kept,90年代流行曲,Lyrics Pro / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-031,对你爱不完,gcvWz1VLScE,1001440,2026-05-26,kept,90年代流行曲,环球视听1980 / YouTube
Pop 90s,songlists/pop-90s.json,POP90-032,我是不是該安靜的走開,8Gh-GYKpvnY,75090,2026-05-26,removed-under-500k,90年代流行曲,637 TWS / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-033,狂野之城,hcq-EqL4gWM,1783636,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-034,鐵幕誘惑,SddT2SfKYzk,620066,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-035,唱這歌,pTj52-2AtnE,2136458,2026-05-26,kept,90年代流行曲,Timeless Music Hong Kong天碟 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-036,容易受傷的女人,XL8WOe3J05w,376475,2026-05-26,removed-under-500k,90年代流行曲,FayeWongVEVO / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-037,執迷不悔,zQiacbUDL2E,211476,2026-05-26,removed-under-500k,90年代流行曲,FayeWongVEVO / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-038,我願意,4Ah5gsjXVgo,1841686,2026-05-26,kept,90年代流行曲,Faye Wong Official Channel / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-039,天空,yPN9H450OHs,48723,2026-05-26,removed-under-500k,90年代流行曲,FayeWongVEVO / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-040,棋子,aMVnE0WAcuQ,3455932,2026-05-26,kept,90年代流行曲,Faye Wong Official Channel / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-041,約定,ygf2uiEUg64,5730432,2026-05-26,kept,90年代流行曲,Faye Wong Official Channel / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-042,紅豆,5wmfXve11rM,50057450,2026-05-26,kept,90年代流行曲,Faye Wong Official Channel / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-043,暗湧,gqF8zy07I2o,20116,2026-05-26,removed-under-500k,90年代流行曲,沿途有你 2 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-044,最愛,gSapYefBgbM,3190914,2026-05-26,kept,90年代流行曲,周慧敏 Vivian Chow / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-045,自作多情,MmNzHUfB5MY,1986357,2026-05-26,kept,90年代流行曲,周慧敏 Vivian Chow / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-046,痴心換情深,vj3GObiEsvw,1744512,2026-05-26,kept,90年代流行曲,周慧敏 Vivian Chow / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-047,流言,7nuiNcs840Q,2022097,2026-05-26,kept,90年代流行曲,福茂唱片 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-048,歸來吧,LcZZ4zlC6Pc,2020655,2026-05-26,kept,90年代流行曲,Priscilla Chan 陳慧嫻 / YouTube / 流行曲題庫
Pop 90s,songlists/pop-90s.json,POP90-049,挪威的森林,gPpZJlE0Ca8,99711997,2026-05-26,kept,90年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 90s,songlists/pop-90s.json,POP90-050,心太軟,ZSWeurc1yMw,77485189,2026-05-26,kept,90年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 90s,songlists/pop-90s.json,POP90-051,傷心太平洋,b1SRjGmgA54,53724856,2026-05-26,kept,90年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 90s,songlists/pop-90s.json,POP90-052,花心,IZ8-K3YPVN0,52155600,2026-05-26,kept,90年代流行曲,滾石唱片 ROCK RECORDS / YouTube
Pop 90s,songlists/pop-90s.json,POP90-053,朋友,6lbPgfKK7m4,48556768,2026-05-26,kept,90年代流行曲,滾石唱片 ROCK RECORDS / YouTube
